종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"005430","한국공항","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"3166355","5000","15831775000","원(KRW)","이수근","02-2660-3114","서울특별시 강서구  양천로 13 (방화동) 한국공항(주)"
"071050","한국금융지주","KOSPI",,,"116409","기타 금융업","12",,"55725992","5000","307921215000","원(KRW)","김남구","02-3276-6400","서울특별시 영등포구  의사당대로 88 "
"034950","한국기업평가","KOSDAQ","우량기업부",,"147509","기타 사업지원 서비스업","12",,"4540514","5000","24452570000","원(KRW)","김기범","02-368-5500","서울특별시 영등포구 의사당대로 97 교보증권 7층"
"010040","한국내화","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"41067062","500","20533531000","원(KRW)","변성희","041-359-2200","충청남도 당진시  송산면 무수들길 370 "
"025540","한국단자","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"10415000","500","5207500000","원(KRW)","이창원,이원준","032-814-9981","인천광역시 연수구 갯벌로 38 "
"222980","한국맥널티","KOSDAQ","벤처기업부",,"031008","기타 식품 제조업","12",,"11031483","500","5515741500","원(KRW)","이은정","031-376-1383","충청남도 천안시 서북구 성환읍 연암율금로 42 &nbsp"
"010100","한국무브넥스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"30450420","1000","30450420000","원(KRW)","이현덕","052-233-5511","울산 동구 동부동 194"
"331660","한국미라클피플사","KONEX","일반기업부",,"032004","기타 화학제품 제조업","12","IBK증권","1100000","500","550000000","원(KRW)","이호경","031-544-6781","경기도 포천시 군내면 용정경제로1길 94-1 "
"256840","한국비엔씨","KOSDAQ","벤처기업부",,"032101","기초 의약물질 제조업","12",,"67912443","100","6791244300","원(KRW)","최완규","070-7116-0059","대구광역시 달서구 성서공단로11길 62 대구테크노파크 벤처공장 1호관 405호(사무실),502호, 503호, 206호, 비102호)"
"219750","한국비티비","KOSDAQ","관리종목(소속부없음)",,"032701","의료용 기기 제조업","12",,"65426885","500","32713442500","원(KRW)","최완규","070 - 7874 - 1069","경기도 성남시 분당구 동원로 7 지티지웰니스 "
"004090","한국석유","KOSPI",,,"032309","기타 비금속 광물제품 제조업","12",,"12694120","500","6347060000","원(KRW)","강승모,김득보(각자 대표이사)","02-799-3114","서울특별시 용산구  이촌로 166 "
"025550","한국선재","KOSDAQ","우량기업부",,"032401","1차 철강 제조업","12",,"23300000","500","12261127000","원(KRW)","대표이사 회장 이제훈, 대표이사 사장 이정훈 (각자대표)","051-200-4400","부산광역시 사하구 하신번영로 27 (신평동) "
"002200","한국수출포장","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"40000000","500","20000000000","원(KRW)","대표이사 회장 허용삼
대표이사 사장 허정훈(각자대표이사)","02-525-2981-9","서울특별시 서초구 서초중앙로 63 "
"002960","한국쉘석유","KOSPI",,,"031902","석유 정제품 제조업","12",,"1300000","5000","7000000000","원(KRW)","라머스 예룬 피터","051-620-5133","부산광역시 남구  신선로 250 (용당동) "
"017890","한국알콜","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"21605760","500","10802880000","원(KRW)","지용석, 김정수, 유정림(각자대표)","031-881-8000","경기도 용인시 기흥구 탑실로35번길 14 (공세동) "
"000240","한국앤컴퍼니","KOSPI",,,"116409","기타 금융업","12",,"94935240","500","47467620000","원(KRW)","조현범, 안종선(각자 대표이사)","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"080720","한국유니온제약","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"7912828","500","3956414000","원(KRW)","백병하, 양태현(공동대표이사)","02-489-3611","강원도 원주시 문막읍 문막공단길 246 "
"123890","한국자산신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"123977752","500","61988876000","원(KRW)","김규철","02-2112-6300","서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워) "
"015760","한국전력","KOSPI",,,"043501","전기업","12",,"641964077","5000","3209820385000","원(KRW)","김동철","061-345-3114","전라남도 나주시 전력로 55 -"
"063570","한국전자금융","KOSDAQ","우량기업부",,"147509","기타 사업지원 서비스업","12",,"34147728","500","17073864000","원(KRW)","이현석","02-2122-5400","서울특별시 마포구 새창로 7 6층, 7층, 8층(도화동) "
"041460","한국전자인증","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19000000","500","10729624500","원(KRW)","신홍식","230195500","서울특별시 서초구 서초대로62길 9-22 자동차산업회관 501호"
"006200","한국전자홀딩스","KOSPI",,,"116409","기타 금융업","12",,"46803136","500","23401568000","원(KRW)","박 명 덕","02-3497-5535","서울특별시 서초구  마방로10길 5 "
"101680","한국정밀기계","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"8404000","500","4202000000","원(KRW)","하종식","070-7019-6500","경상남도 함안군  법수면 윤외공단길 83-1 "
"039740","한국정보공학","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"8018397","500","4009198500","원(KRW)","유용석, 황봉남(각자 대표이사)","031-789-8600","경기도 성남시 분당구  황새울로359번길 7 "
"053300","한국정보인증","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"42441361","500","21220680500","원(KRW)","조태묵","02-360-3010","경기도 성남시 수정구 금토로 69 6층(금토동, 다우디지털스퀘어) "
"025770","한국정보통신","KOSDAQ","우량기업부",,"106102","전기 통신업","12",,"37444271","500","19406371500","원(KRW)","임명수","02-1600-1234","서울특별시 중구  세종대로 39 대한서울상공회의소 7층"
"436610","한국제11호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"6020000","100","602000000","원(KRW)","윤건수","02-3276-5786","서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 "
"458610","한국제12호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4230000","100","423000000","원(KRW)","이연경","02-3276-5876","서울특별시 영등포구 의사당대로 88 한국투자증권 빌딩 "
"464440","한국제13호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4320000","100","432000000","원(KRW)","김장하","02-3276-5779","서울특별시 영등포구 의사당대로 88 (여의도동, 한국투자증권빌딩) "
"477530","한국제14호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4810000","100","481000000","원(KRW)","변성환","02-3276-6476","서울특별시 영등포구 의사당대로 88 "
"479880","한국제15호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"6870000","100","687000000","원(KRW)","유한",,"서울특별시 영등포구 의사당대로 88 "
"027970","한국제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"190178237","1000","190178237000","원(KRW)","안재호","02-2056-8800","울산광역시 울주군 온산읍 원산로 40 한국제지 온산공장"
"023350","한국종합기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10950000","500","5475000000","원(KRW)","김치헌","02-2049-2517","경기도 하남시 덕풍동로 111-21 (덕풍동)"
"025890","한국주강","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"11309259","500","5654629500","원(KRW)","하만규","055-585-7251","경상남도 함안군 법수면 장백로 585 - "
"000970","한국주철관","KOSPI",,,"032401","1차 철강 제조업","12",,"22800500","500","12000000000","원(KRW)","김태형, 이창훈, 김영훈 (각자대표제)","051-291-5481-5","부산광역시 사하구  을숙도대로 525 "
"104700","한국철강","KOSPI",,,"032401","1차 철강 제조업","12",,"42450000","1000","46050000000","원(KRW)","문종인, 이수하 (각자대표)","055-260-0500","경상남도 창원시 성산구  공단로103번길 12 한국철강(주) "
"017960","한국카본","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"51908452","500","25954226000","원(KRW)","조문수, 이명화 공동대표이사","055-350-8888","경상남도 밀양시 부북면 춘화로 85 "
"023760","한국캐피탈","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"315609576","500","157804788000","원(KRW)","정상철","042 -480 -8032","대전광역시 서구  둔산서로 81 "
"054040","한국컴퓨터","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"16071290","500","8035645000","원(KRW)","강창귀","041-589-3320","경상북도 구미시  임수로 24 "
"161890","한국콜마","KOSPI",,,"032004","기타 화학제품 제조업","12",,"23605077","500","11802538500","원(KRW)","최현규","02-3459-5952","세종특별자치시  전의면 덕고개길 12-11 "
"021650","한국큐빅","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"16350563","500","8175281500","원(KRW)","오봉균","(031)491-5325","경기도 안산시 단원구 살막길 39 "
"161390","한국타이어앤테크놀로지","KOSPI",,,"032201","고무제품 제조업","12",,"123875069","500","61937534500","원(KRW)","이수일","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"053590","한국테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)",,"032604","통신 및 방송 장비 제조업","12",,"157140147","500","78570073500","원(KRW)","신용구","02-2106-7500","서울특별시 중구 소월로2길 30 남산트라팰리스"
"034830","한국토지신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"252489230","1000","252489230000","원(KRW)","최윤성, 김정선","0234511181","서울특별시 강남구 테헤란로 137 코레이트타워 "
"007280","한국특강","KOSPI",,,"032401","1차 철강 제조업","12",,"60813311","500","30406655500","원(KRW)","박성우","051-323-2611","경상남도 함안군 칠서면 공단동길 98 -"
"032300","한국파마","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"10906701","500","5453350500","원(KRW)","박은희","02-2162-8413","경기도 화성시 향남읍 제약공단3길 87 "
"168490","한국패러랠","KOSPI",,,"116402","신탁업 및 집합투자업","03",,"80020000","무액면","400100000000","원(KRW)","한국투자리얼에셋운용","02-2180-0466","서울특별시 영등포구 국제금융로2길 28 18층(여의도동)"
"037230","한국팩키지","KOSDAQ","중견기업부",,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"29800327","500","14900163500","원(KRW)","정진우","02-565-8600","경상남도 김해시 주촌면 서부로1293번길 24 한국팩키지 "
"448900","한국피아이엠","KONEX","일반기업부",,"033003","자동차 신품 부품 제조업","12","IBK증권","4676984","500","2338492000","원(KRW)","송준호","053-852-2636","대구광역시 달성군 다사읍 세천로8길 26 "
"047810","한국항공우주","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"97475107","5000","487375535000","원(KRW)","강구영","055-851-1000","경상남도 사천시  사남면 공단1로 78 한국항공우주산업 "
"123690","한국화장품","KOSPI",,,"074604","생활용품 도매업","12",,"16068000","500","8034000000","원(KRW)","이용준","02-724-3281","서울특별시 종로구 청계천로 35 "
"003350","한국화장품제조","KOSPI",,,"032004","기타 화학제품 제조업","12",,"4532000","500","2266000000","원(KRW)","이용준","02-724-3710","서울특별시 종로구 청계천로 35 "
"030520","한글과컴퓨터","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24179744","500","13465674000","원(KRW)","변성준, 김연수 (각자대표)","031-627-7000","경기도 성남시 분당구 대왕판교로644번길 49 (삼평동, 한컴타워)"
"052600","한네트","KOSDAQ","중견기업부",,"106102","전기 통신업","12",,"11563700","500","5781850000","원(KRW)","김선종","02-2125-6000","서울특별시 마포구  독막로 281 "
"011500","한농화성","KOSPI",,,"032004","기타 화학제품 제조업","12",,"15637042","500","7818521000","원(KRW)","김응상, 경상호 (각자대표)","063-462-2455","전라북도 군산시  외항1길 24 (소룡동,0)"
"002390","한독","KOSPI",,,"032102","의약품 제조업","12",,"13763533","500","6881766500","원(KRW)","김영진, 백진기","02-527-5114","서울특별시 강남구  테헤란로 132 "
"256150","한독크린텍","KOSDAQ","벤처기업부",,"032901","일반 목적용 기계 제조업","12",,"8395000","500","4197500000","원(KRW)","고인선, 이광규","042-671-5671","대전광역시 유성구 테크노8로 13 "
"092460","한라IMS","KOSDAQ","우량기업부",,"033101","선박 및 보트 건조업","12",,"17109680","500","8808733500","원(KRW)","지석준,  김영구","051-601-7000","부산광역시 강서구  화전산단1로 115 "
"053690","한미글로벌","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10957550","500","5478775000","원(KRW)","윤요현, 박서영","02-3429-6300","서울특별시 강남구 테헤란로87길 36 도심공항타워 층"
"042700","한미반도체","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"96993634","100","12716420500","원(KRW)","곽동신","032-571-9100","인천광역시 서구 가좌로30번길 14 "
"008930","한미사이언스","KOSPI",,,"116409","기타 금융업","12",,"68391550","500","34978470000","원(KRW)","임종훈(단독 대표이사)","02-410-9114","경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단"
"128940","한미약품","KOSPI",,,"032102","의약품 제조업","12",,"12810991","2500","32027477500","원(KRW)","박재현","02-410-9114","경기도 화성시  팔탄면 무하로 214 "
"452190","한빛레이저","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"22997757","100","2538275700","원(KRW)","김정묵","042-879-3300","대전광역시 유성구 유성대로1596번길 32-48 &nbsp"
"047080","한빛소프트","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24822362","500","12411181000","원(KRW)","이승현","070-4050-8000","서울특별시 금천구 가산디지털1로 186 제이플라츠빌딩 15층 1506호 "
"009240","한샘","KOSPI",,,"074604","생활용품 도매업","12",,"23533928","1000","23533928000","원(KRW)","김유진(대표집행임원)","02-6470-4680","경기도 안산시 단원구 번영2로 144 "
"452280","한선엔지니어링","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"17002500","500","8501250000","원(KRW)","이제훈","051-899-6700","부산광역시 강서구 녹산산단361로 27(송정동) &nbsp"
"020000","한섬","KOSPI",,,"031401","봉제의복 제조업","12",,"23398500","500","12315000000","원(KRW)","김민덕","02-3416-2000","서울특별시 강남구  도산대로 523 한섬빌딩"
"003680","한성기업","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"6209515","5000","31047575000","원(KRW)","임우근,임준호(각자대표)","051-410-7100","부산광역시 영도구  태종로 63 "
"066980","한성크린텍","KOSDAQ","우량기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"51935125","500","25967562500","원(KRW)","오태석, 박종운, 정진학(각자 대표이사)","02-2017-7914","서울특별시 강남구 강남대로 556 이투데이빌딩 6층"
"105630","한세실업","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김익환, 김경","02-3779-0779","서울특별시 영등포구 은행로 29 정우빌딩 "
"069640","한세엠케이","KOSPI",,,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"30106502","500","15053251000","원(KRW)","김지원, 임동환(각자 대표이사)","02-2142-5000","서울특별시 강남구  논현로 633 "
"016450","한세예스24홀딩스","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김동녕, 김석환(각자 대표이사)","02-3779-0800","서울특별시 영등포구 은행로 30 중소기업중앙회 6층 "
"010420","한솔PNS","KOSPI",,,"074607","기타 전문 도매업","12",,"20493012","500","10246506000","원(KRW)","고정한, 김형준(각자대표)","02-772-5100","서울특별시 중구 퇴계로 213 일흥빌딩 5층 "
"009180","한솔로지스틱스","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"28057025","500","14630741000","원(KRW)","황규호","02-3287-7400","서울특별시 중구 을지로 100 파인애비뉴 B동 22층 "
"114810","한솔아이원스","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"29113174","500","14676087000","원(KRW)","박인래","031-238-7785","경기도 안성시 고삼면 안성대로 2061 (가유리 777-1)"
"070590","한솔인티큐브","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"13879521","500","6939760500","원(KRW)","김형준","02)6005-3000","서울특별시 마포구 월드컵북로 396, 14층 (상암동, 누리꿈스퀘어비즈니스타워)"
"213500","한솔제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"23800576","5000","119002880000","원(KRW)","한철규","02-3287-6040","서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) "
"014680","한솔케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11335195","5000","56675975000","원(KRW)","박원환","02-2152-2326","서울특별시 강남구 테헤란로 513K Tower 7F / 8F "
"004710","한솔테크닉스","KOSPI",,,"032602","전자부품 제조업","12",,"32109878","5000","160549390000","원(KRW)","유경준","02-3287-7903","서울특별시 중구 을지로 100 "
"004150","한솔홀딩스","KOSPI",,,"116409","기타 금융업","12",,"42008577","1000","42008577000","원(KRW)","이명길","02-3287-6875","서울특별시 중구 을지로 100 파인애비뉴 B동 24층 "
"025750","한솔홈데코","KOSPI",,,"031601","제재 및 목재 가공업","12",,"80565149","1000","83765149000","원(KRW)","김경록","02-3284-3881","서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 "
"226440","한송네오텍","KOSDAQ","관리종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"65739186","100","6573918600","원(KRW)","고석주","054-462-9930","경상북도 구미시 1공단로7길 36-1 -"
"042520","한스바이오메드","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","09",,"13526367","500","6763183500","원(KRW)","김근영","02-466-2266","서울특별시 송파구 정의로8길 7 9F,11F,12F"
"004960","한신공영","KOSPI",,,"064101","건물 건설업","12",,"11570702","5000","57853510000","원(KRW)","최문규,전재식(각자 대표이사)","02-3393-3114","경기도 용인시 처인구  백암면 덕평로 82 "
"011700","한신기계","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"32446151","500","16223075500","원(KRW)","최영민","031-491-3911","경기도 안산시 단원구  해봉로330번길 23 신길동"
"430690","한싹","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"10895327","500","5447663500","원(KRW)","이주도","02-2082-1200","서울특별시 구로구 디지털로34길 27, 401호 "
"078350","한양디지텍","KOSDAQ","우량기업부",,"032601","반도체 제조업","12",,"15244382","500","7622191000","원(KRW)","김형육/김윤상 각자대표","031-695-5000","경기도 화성시 삼성1로 332-7 "
"045100","한양이엔지","KOSDAQ","우량기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"18000000","500","9000000000","원(KRW)","김윤상, 이종근(공동 대표이사)","031-695-0000","경기도 화성시 영통로26번길 72 (반월동,외2필지)"
"001750","한양증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"12728534","5000","66267670000","원(KRW)","임재택","02-3770-5000","서울 영등포구 여의도동 34-11"
"018880","한온시스템","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"533800000","100","53380000000","원(KRW)","공동대표집행임원 2인
- 너달 쿠추카야
- 나가수브라모니 라마찬드란","042-930-6114","대전광역시 대덕구  신일서로 95 "
"009420","한올바이오파마","KOSPI",,,"032102","의약품 제조업","12",,"52240638","500","26120319000","원(KRW)","정승원,박수진(공동대표이사)","042-932-5997","대전광역시 대덕구  상서당1길 43  "
"320000","한울반도체","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"27199148","100","2719914800","원(KRW)","지선필","031-429-2401","경기도 군포시 고산로 166 104동 1001호"
"091440","한울소재과학","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"14606671","500","7303335500","원(KRW)","하준호, 김우(각자 대표이사)","031-730-5900","경기도 화성시 동탄기흥로 593-16 서린글로벌센터 3층 "
"014130","한익스프레스","KOSPI",,,"084903","도로 화물 운송업","12",,"12000000","500","6000000000","원(KRW)","유인철, 이석환 (각자대표)","02-3400-5474","경기도 화성시 양감면 초록로 103 (주)한익스프레스"
"024740","한일단조","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"31532546","500","15766273000","원(KRW)","박정영","043-536-5181","충청북도 진천군 덕산면 습지길 87 한일단조공업주식회사"
"005860","한일사료","KOSDAQ","우량기업부",,"031009","동물용 사료 및 조제식품 제조업","12",,"39403685","500","19701842500","원(KRW)","차상협","031-280-4024","경기도 용인시 기흥구 하갈로 127(하갈동) "
"300720","한일시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"69261540","500","34630770000","원(KRW)","전근식","02-531-7000","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"002220","한일철강","KOSPI",,,"032401","1차 철강 제조업","12",,"26697460","500","13348730000","원(KRW)","엄정헌","02-2267-6161","서울특별시 중구  퇴계로27길 28 (한영빌딩 9층)"
"006390","한일현대시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"19327672","5000","96638360000","원(KRW)","전근식","02-520-2114","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"003300","한일홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"30832884","1000","33359554000","원(KRW)","허기호, 박지훈","02-550-7901","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"007770","한일화학","KOSDAQ","우량기업부",,"032001","기초 화학물질 제조업","12",,"3510000","500","1755000000","원(KRW)","대표이사 사장 윤성진","02  -3448-4253","충청남도 당진시 석문면 산단3로6길 47 - "
"051600","한전KPS","KOSPI",,,"064203","전기 및 통신 공사업","12",,"45000000","200","9000000000","원(KRW)","김홍연","061-345-2000","전라남도 나주시 문화로 211 -"
"052690","한전기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"38220000","200","7644000000","원(KRW)","김성암","054-421-3114","경상북도 김천시 혁신로 269 (율곡동)"
"130660","한전산업","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"32600000","500","16300000000","원(KRW)","함흥규","02-2250-2700","서울특별시 중구  서소문로 115 한산빌딩 "
"198940","한주라이트메탈","KOSDAQ","중견기업부",,"032402","1차 비철금속 제조업","12",,"38922978","500","19461489000","원(KRW)","이용진","070-7713-0800","울산광역시 울주군 온산읍 화산2길 34-5 "
"058450","한주에이알티","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"12432791","500","6216395500","원(KRW)","이정기","070-5220-3960","서울특별시 강동구 고덕비즈밸리로2가길 21 12층(고덕동) "
"107640","한중엔시에스","KOSDAQ","기술성장기업부","기술성장기업","032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"8751446","500","4375723000","원(KRW)","김환식","054-337-5050","경상북도 영천시 영천산단로 379 "
"002320","한진","KOSPI",,,"084903","도로 화물 운송업","12",,"14947628","5000","74738140000","원(KRW)","노삼석","02-728-5114","서울특별시 중구 남대문로 63 한진빌딩 "
"003480","한진중공업홀딩스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"29529812","5000","155149060000","원(KRW)","조남호, 조원국","02-2049-2395","경기도 남양주시 별내3로 391 관리동 1층"
"180640","한진칼","KOSPI",,,"116409","기타 금융업","12",,"66762279","2500","168247612500","원(KRW)","조원태, 류경표","02-726-6166","서울특별시 중구 서소문로 117 -"
"005110","한창","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"18606407","500","9303203500","원(KRW)","이동우, 손동우(각자 대표이사)","02-850-6545","부산광역시 연제구 중앙대로 1052 501호(연산동)"
"079170","한창산업","KOSDAQ","중견기업부",,"032402","1차 비철금속 제조업","12",,"5200000","500","2600000000","원(KRW)","강호익, 강상균(각자대표)","(031)353-2970","경기도 화성시 양감면 암소고개로 227-14 "
"009460","한창제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"59667486","500","29833743000","원(KRW)","김길수ㆍ김승한(각자 대표이사)","055-370-2000","경상남도 양산시  웅상대로 1564 (주)한창제지"
"372910","한컴라이프케어","KOSPI",,,"032701","의료용 기기 제조업","12",,"27674406","200","5534881200","원(KRW)","오병진,김선영","031-5183-9021","경기도 용인시 처인구 양지면 중부대로1960번길 53 "
"054920","한컴위드","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"28217081","500","14108540500","원(KRW)","송상엽","031-622-6300","경기도 성남시 분당구 대왕판교로644번길 49 (삼평동,한컴타워) "
"002680","한탑","KOSDAQ","투자주의환기종목(소속부없음)",,"031005","곡물가공품, 전분 및 전분제품 제조업","12",,"32316799","500","16158399500","원(KRW)","하상경","051 -626 -2841","부산 남구 대연3동 598-7 "
"000880","한화","KOSPI",,,"032004","기타 화학제품 제조업","12",,"74958735","5000","489550145000","원(KRW)","김동관, 김승모, 양기원","02-729-1114","서울특별시 중구  청계천로 86 24층"
"452260","한화갤러리아","KOSPI",,,"074701","종합 소매업","12",,"193859610","500","98382040000","원(KRW)","김영훈","02-410-7604","서울특별시 영등포구 63로 50 63한화생명빌딩 11층, 12층"
"451800","한화리츠","KOSPI",,,"126801","부동산 임대 및 공급업","04",,"70600000","500","35300000000","원(KRW)","한화자산운용",,"서울특별시 영등포구 63로 50 53층(여의도동,63한화생명빌딩)"
"088350","한화생명","KOSPI",,,"116501","보험업","12",,"868530000","5000","4342650000000","원(KRW)","여승주","02-789-5114","서울특별시 영등포구 63로 50 "
"000370","한화손해보험","KOSPI",,,"116501","보험업","12",,"116738915","5000","583694575000","원(KRW)","나채범","02-1566-8000","서울특별시 영등포구  여의대로 56 한화손해보험(주)"
"009830","한화솔루션","KOSPI",,,"032001","기초 화학물질 제조업","12",,"171892536","5000","888568910000","원(KRW)","이구영, 김동관, 남이현","02-729-2700","서울특별시 중구 청계천로 86 한화빌딩 "
"272210","한화시스템","KOSPI",,,"032602","전자부품 제조업","12",,"188919389","5000","944596945000","원(KRW)","어성철","02-729-4605","경상북도 구미시 1공단로 244 "
"012450","한화에어로스페이스","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"50630000","5000","265650000000","원(KRW)","손재일, 김동관","055-260-2114","경상남도 창원시 성산구  창원대로 1204 "
"082740","한화엔진","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"83447142","1000","83447142000","원(KRW)","유문기","055-260-6000","경상남도 창원시 성산구 공단로 67 (신촌동)"
"042660","한화오션","KOSPI",,,"033101","선박 및 보트 건조업","12",,"306413394","5000","1537066970000","원(KRW)","권혁웅","055-735-2114","경상남도 거제시 거제대로 3370 (아주동)"
"003530","한화투자증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"214547775","5000","1096738875000","원(KRW)","한두희","02-3772-7000","서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사"
"430460","한화플러스제3호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"5920000","100","592000000","원(KRW)","류창우","02-3772-7733","서울특별시 영등포구 여의대로 56(여의도동) "
"455310","한화플러스제4호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"5060000","100","506000000","원(KRW)","김민철","02-3772-7237","서울특별시 영등포구 여의대로 56 "
"195870","해성디에스","KOSPI",,,"032602","전자부품 제조업","12",,"17000000","5000","85000000000","원(KRW)","조병학","07047610000","경상남도 창원시 성산구 웅남로 726 "
"034810","해성산업","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"32556857","500","16972889500","원(KRW)","조성래","02-528-1246","서울 강남구 대치3동 942 "
"059270","해성에어로보틱스","KOSDAQ","기술성장기업부","기술성장기업","032509","기타 금속 가공제품 제조업","12",,"11140799","500","5570399500","원(KRW)","이건복,이정훈(각자 대표)","032-820-3412","인천광역시 남동구 능허대로 551 "
"076610","해성옵틱스","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"25453198","500","12726599000","원(KRW)","조  철","031-292-1555","경기도 화성시 봉담읍 효행로184번길 66 "
