종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"323410","카카오뱅크","KOSPI",,,"116401","은행 및 저축기관","12",,"476921137","5000","2384605685000","원(KRW)","윤호영","02-6288-6000","경기도 성남시 분당구 분당내곡로 131 (백현동, 판교테크원)"
"377300","카카오페이","KOSPI",,,"116601","금융 지원 서비스업","12",,"134528445","500","67264222500","원(KRW)","신원근","1644-7405","경기도 성남시 분당구 판교역로 166 카카오페이판교아지트 B동 15층"
"006380","카프로","KOSPI",,,"032001","기초 화학물질 제조업","12",,"168999996","500","84499998000","원(KRW)","유익상","02-399-1200","서울특별시 종로구 인사동7길 12 12층(관훈동, 백상빌딩)"
"001620","케이비아이동국실업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"111293031","500","55646515500","원(KRW)","김용희","02-754-2961","서울특별시 용산구  한강대로 350 "
"029460","케이씨","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"13554044","500","6777022000","원(KRW)","고상걸, 권홍빈(각자대표이사)","031-670-8900","경기도 안성시 미양면 제2공단3길 30 -"
"281820","케이씨텍","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"20861556","500","10430778000","원(KRW)","양호근, 최동규 (각자 대표이사)","031-670-8000","경기도 안성시 미양면 제2공단3길 12 -"
"381970","케이카","KOSPI",,,"074501","자동차 판매업","12",,"48182073","500","24091036500","원(KRW)","정인국",,"서울특별시 영등포구 선유로43길 27 "
"145270","케이탑리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"48060774","1000","48060774000","원(KRW)","이명식, 조현만(각자대표이사)","02-783-5858","서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호"
"417310","코람코더원리츠","KOSPI",,,"126801","부동산 임대 및 공급업","02",,"40400000","500","20200000000","원(KRW)","서길석","02-787-0000","서울특별시 강남구 삼성로 511 "
"357120","코람코라이프인프라리츠","KOSPI",,,"126801","부동산 임대 및 공급업","11",,"88534474","500","44267237000","원(KRW)","이성균","02-787-0000","서울특별시 강남구 삼성로 511, 4층(삼성동, 골든타워) "
"007810","코리아써키트","KOSPI",,,"032602","전자부품 제조업","12",,"23620751","500","13684570000","원(KRW)","장세준","031-491-3061","경기도 안산시 단원구  강촌로139번길 9 "
"003690","코리안리","KOSPI",,,"116502","재 보험업","12",,"165367526","500","82683763000","원(KRW)","원종규","02-3702-6000","서울특별시 종로구  종로5길 68 (수송동) 코리안리빌딩"
"192820","코스맥스","KOSPI",,,"032004","기타 화학제품 제조업","12",,"11349509","500","5674754500","원(KRW)","최경, 이병주","031-359-0300","경기도 화성시  향남읍 제약공단1길 27, 2길 46 "
"044820","코스맥스비티아이","KOSPI",,,"116409","기타 금융업","12",,"9603921","500","4801960500","원(KRW)","이병만, 이병주","031-789-3300","경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)"
"005070","코스모신소재","KOSPI",,,"032004","기타 화학제품 제조업","12",,"32510756","1000","32510756000","원(KRW)","홍동환","043-850-1114","충청북도 충주시 충주호수로 36 (목행동) 코스모신소재 주식회사"
"005420","코스모화학","KOSPI",,,"032004","기타 화학제품 제조업","12",,"38408228","1000","38408228000","원(KRW)","안성덕","052-231-6700","서울특별시 서초구  반포대로 43 코스모빌딩 5층"
"071950","코아스","KOSPI",,,"033201","가구 제조업","12",,"30907210","500","15453605000","원(KRW)","노재근","02-2163-6137","서울특별시 영등포구 선유로52길 17 "
"002020","코오롱","KOSPI",,,"116409","기타 금융업","12",,"12626426","5000","68514080000","원(KRW)","안병덕, 이규호","02-3677-3114","경기 과천시 별양동 1-23 코오롱타워"
"138490","코오롱ENP","KOSPI",,,"032002","합성고무 및 플라스틱 물질 제조업","12",,"38000000","1000","38000000000","원(KRW)","허성","054-420-8371","경상북도 김천시  공단3길 64 (응명동)"
"003070","코오롱글로벌","KOSPI",,,"064102","토목 건설업","12",,"18932713","5000","98367250000","원(KRW)","김정일","032-420-9111","경기도 과천시 코오롱로 11 코오롱타워"
"450140","코오롱모빌리티그룹","KOSPI",,,"074501","자동차 판매업","12",,"62777250","500","32616685000","원(KRW)","전철원","02-3705-1155","경기도 안양시 동안구 평촌대로212번길 55 9층"
"120110","코오롱인더","KOSPI",,,"032005","화학섬유 제조업","12",,"27519091","5000","151434755000","원(KRW)","김영범, 유석진","02-3677-3114","서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 "
"021240","코웨이","KOSPI",,,"199609","그외 기타 개인 서비스업","12",,"73799619","500","40662398000","원(KRW)","서장원","02-1588-5200","충청남도 공주시 유구읍 유구마곡사로 136-23 "
"036420","콘텐트리중앙","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"19262308","5000","96311540000","원(KRW)","남중권, 홍정인(각자대표)","02-3015-0555","서울특별시 강남구 도산대로 156 "
"024720","콜마홀딩스","KOSPI",,,"116409","기타 금융업","12",,"36769520","500","18480739500","원(KRW)","윤상현","041-862-1057","세종특별자치시  전의면 덕고개길 12-11 "
"031820","콤텍시스템","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"121051466","500","60525733000","원(KRW)","권창완","02-3289-0114","서울특별시 영등포구  가마산로 343 "
"192400","쿠쿠홀딩스","KOSPI",,,"116409","기타 금융업","12",,"35562185","100","3556218500","원(KRW)","구본학","055-380-0734","경상남도 양산시 유산공단2길 14(교동) "
"284740","쿠쿠홈시스","KOSPI",,,"147602","개인 및 가정용품 임대업","12",,"22437330","100","2243733000","원(KRW)","구본학","055-380-0734","경기도 시흥시 엠티브이북로 349(정왕동) "
"264900","크라운제과","KOSPI",,,"031007","기타 식품 제조업","12",,"12523850","200","2659482000","원(KRW)","윤석빈","02-791-9123","서울특별시 용산구 한강대로72길 3(남영동) "
"005740","크라운해태홀딩스","KOSPI",,,"116409","기타 금융업","12",,"14847347","500","7724036500","원(KRW)","윤석빈","02-791-9123","서울특별시 용산구 한강대로72길 3 "
"259960","크래프톤","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"48364493","100","4923904000","원(KRW)","김창한","02-6250-0807","서울특별시 강남구 테헤란로 231 "
"020120","키다리스튜디오","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"37046766","500","18523383000","원(KRW)","김영훈, 허흥범 (각자대표)","02-6320-8500","서울특별시 성동구 연무장11길 8 성수2가 273-50 "
"039490","키움증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"25526706","5000","131133530000","원(KRW)","엄주성","02-3787-5000","서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩"
"014580","태경비케이","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"27583100","500","13791550000","원(KRW)","김민정,정구일 (각자 대표이사)","02-3661-8018","서울특별시 강서구  공항대로 467 (등촌동) "
"015890","태경산업","KOSPI",,,"032001","기초 화학물질 제조업","12",,"29228750","500","14614375000","원(KRW)","김해련, 박충기, 김민정 (각자 대표이사)","031-206-0071","서울특별시 강서구 공항대로 467 4층(등촌동)"
"006890","태경케미컬","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11600000","500","5800000000","원(KRW)","박기환","02-3661-8011","서울특별시 강서구  공항대로 467 (등촌동) "
"003240","태광산업","KOSPI",,,"032005","화학섬유 제조업","12",,"1113400","5000","5567000000","원(KRW)","성회용","02-3406-0866","서울특별시 중구  동호로 310 (장충동2가)"
"011280","태림포장","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"70805940","500","35402970000","원(KRW)","이복진","031-499-3333","경기도 시흥시 공단1대로379번안길 74 "
"004100","태양금속","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"36700000","500","20000000000","원(KRW)","한우삼. 한하워드성(각자 대표이사)","031-490-5500","경기도 안산시 단원구  해봉로 212 (성곡동)"
"009410","태영건설","KOSPI",,,"064102","토목 건설업","12",,"38899098","500","20100620000","원(KRW)","최금락, 최진국 (각자대표)","031-910-6999","경기도 광명시 신기로 20 -"
"001420","태원물산","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"7600000","500","3800000000","원(KRW)","남기영","02-555-4301","서울특별시 강남구 테헤란로86길 14 (대치동)"
"055490","테이팩스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"4769650","500","3797825000","원(KRW)","김상구","031-8047-4100","경기도 수원시 영통구 대학4로 17 제8층 812호, 813호(이의동, 에이스광교타워 1차)"
"078000","텔코웨어","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"9702706","500","5026353000","원(KRW)","금한태","02 -2105-9800","서울특별시 서초구  법원로3길 20-7 "
"214420","토니모리","KOSPI",,,"032004","기타 화학제품 제조업","12",,"24054799","200","4810959800","원(KRW)","김승철","02-591-3191","서울특별시 서초구 남부순환로 2557 토니모리 빌딩 "
"019180","티에이치엔","KOSPI",,,"032809","기타 전기장비 제조업","12",,"18000000","500","9000000000","원(KRW)","이광연, 채승훈","053-583-3001","대구광역시 달서구 성서로71길 43 "
"363280","티와이홀딩스","KOSPI",,,"116409","기타 금융업","12",,"50429268","500","25836141000","원(KRW)","유종연","02-2090-6611","서울특별시 영등포구 여의공원로 111, 10층(여의도동) "
"091810","티웨이항공","KOSPI",,,"085101","항공 여객 운송업","12",,"215378976","500","107689488000","원(KRW)","정홍근","02-6250-4984","대구광역시 중구 동덕로 167 케이티대구타워 신관 10층 (동인동2가)"
"004870","티웨이홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"111611693","500","55805846500","원(KRW)","황정현","02-2056-9800","서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)"
"005690","파미셀","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"60016964","500","30008482000","원(KRW)","김현수, 윤연수(각자대표)","02-3496-0114","서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) "
"036580","팜스코","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"36727943","500","18363971500","원(KRW)","김남욱","02-6200-9901","경기도 안성시  미양면 제2공단4길 33 "
"004720","팜젠사이언스","KOSPI",,,"032102","의약품 제조업","12",,"18178525","500","9089262500","원(KRW)","김혜연 박희덕(각자)","02-2194-3532","경기 화성시 향남면 상신리 향남제약공단 902-5"
"028670","팬오션","KOSPI",,,"085001","해상 운송업","12",,"534569512","1000","534569512000","원(KRW)","김홍국, 안중호(각자 대표이사)","02-316-5114","서울특별시 종로구 종로5길 7 Tower 8 팬오션(주)"
"010820","퍼스텍","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"48771938","500","24385969000","원(KRW)","손경석","031-627-4534","경상남도 창원시 성산구  남면로 485 퍼스텍(주)"
"016800","퍼시스","KOSPI",,,"033201","가구 제조업","12",,"11500000","1000","14300000000","원(KRW)","배상돈,박광호","02-3400-6386","서울특별시 송파구 오금로 311 오금동"
"001020","페이퍼코리아","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"177983313","500","88991656500","원(KRW)","권육상","063-440-5000","전라북도 군산시 외항로 1245 페이퍼코리아(주)"
"090080","평화산업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"54902259","500","27451129500","원(KRW)","황순용, 김주영","053-610-7027","대구광역시 달성군 논공읍 논공로 597 "
"010770","평화홀딩스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"14625466","500","7312733000","원(KRW)","황순용, 김주영","053-610-8500","대구광역시 달성군  논공읍 논공로 597 "
"022100","포스코DX","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"152034729","500","76017364500","원(KRW)","정덕균","054-280-1114","경상북도 포항시 남구 호동로 68 "
"058430","포스코스틸리온","KOSPI",,,"032401","1차 철강 제조업","12",,"6000000","5000","30000000000","원(KRW)","대표이사 사장 김봉철","054-280-6114","경상북도 포항시 남구  철강로 173 포스코강판주식회사"
"047050","포스코인터내셔널","KOSPI",,,"074601","상품 중개업","12",,"175922788","5000","879613940000","원(KRW)","대표이사 사장 이계인","02-759-3469","서울특별시 강남구 테헤란로 134 포스코타워역삼(26층)"
"003670","포스코퓨처엠","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"77463220","500","38731610000","원(KRW)","유병옥",,"경상북도 포항시 남구 신항로 110 "
"017810","풀무원","KOSPI",,,"031007","기타 식품 제조업","12",,"38120542","500","19060271000","원(KRW)","이효율","070-8854-1125","충청북도 음성군 대소면 삼양로 730-27 "
"103140","풍산","KOSPI",,,"032402","1차 비철금속 제조업","12",,"28024278","5000","140121390000","원(KRW)","류진, 박우동","02-3406-5846","경기도 평택시  포승읍 평택항로156번길 134 (주)풍산"
"005810","풍산홀딩스","KOSPI",,,"116409","기타 금융업","12",,"14417292","5000","84749515000","원(KRW)","류진, 박우동","02-2278-6700","인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스"
"950210","프레스티지바이오파마","KOSPI",,,"137001","자연과학 및 공학 연구개발업","06",,"60096155","무액면","0","미국달러(USD)","박소연","070-4124-6152","21 Biopolis Road, #04-24/28 Nucleos South Building, Singapore 138567 -"
"009810","플레이그램","KOSPI",,,"074607","기타 전문 도매업","12",,"126750187","100","12675018700","원(KRW)","김재욱","02-2156-5380","서울시 강남구 삼성로648 4층 삼성동"
"086790","하나금융지주","KOSPI",,,"116409","기타 금융업","12",,"292356598","5000","1501210310000","원(KRW)","함영주","02-2002-1110","서울특별시 중구 을지로 66 (을지로 2가)"
"293480","하나제약","KOSPI",,,"032102","의약품 제조업","12",,"17772946","500","8886473000","원(KRW)","최태홍","02-577-7667","경기도 화성시 향남읍 제약단지로 13-39 "
"039130","하나투어","KOSPI",,,"147502","여행사 및 기타 여행보조 서비스업","12",,"16039185","500","8019592500","원(KRW)","송미선","02-2127-1000","서울특별시 종로구 인사동5길 41 (주)하나투어 "
"352820","하이브","KOSPI",,,"105902","오디오물 출판 및 원판 녹음업","12",,"41652097","500","20826048500","원(KRW)","박지원","02-3334-0105","서울특별시 용산구 한강대로 42 용산트레이드센터"
"071090","하이스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"20191471","500","10095735500","원(KRW)","엄정근","02-2273-2140","충청남도 당진시 송악읍 부곡공단4길 28-252 "
"019490","하이트론","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"27611224","500","13805612000","원(KRW)","김민식, 전호정","031-670-9100","경기도 안성시 미양면 마산길 99-13 -"
"000080","하이트진로","KOSPI",,,"031101","알코올음료 제조업","12",,"70133611","5000","368818745000","원(KRW)","김인규","02-3219-0114","서울특별시 강남구 영동대로 714 "
"000140","하이트진로홀딩스","KOSPI",,,"116409","기타 금융업","12",,"23206765","5000","118387875000","원(KRW)","김인규","02-520-3112","서울특별시 강남구  영동대로 714 "
"152550","한국ANKOR유전","KOSPI",,,"116402","신탁업 및 집합투자업","03",,"70020000","무액면","350100000000","원(KRW)","한국투자리얼에셋운용","02-2180-0466","서울특별시 영등포구 국제금융로2길 28 18층(여의도동)"
"036460","한국가스공사","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"92313000","5000","461565000000","원(KRW)","최연혜","053-670-0114","대구광역시 동구 첨단로 120- "
"005430","한국공항","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"3166355","5000","15831775000","원(KRW)","이수근","02-2660-3114","서울특별시 강서구  양천로 13 (방화동) 한국공항(주)"
"071050","한국금융지주","KOSPI",,,"116409","기타 금융업","12",,"55725992","5000","307921215000","원(KRW)","김남구","02-3276-6400","서울특별시 영등포구  의사당대로 88 "
"010040","한국내화","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"41067062","500","20533531000","원(KRW)","변성희","041-359-2200","충청남도 당진시  송산면 무수들길 370 "
"025540","한국단자","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"10415000","500","5207500000","원(KRW)","이창원,이원준","032-814-9981","인천광역시 연수구 갯벌로 38 "
"010100","한국무브넥스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"30450420","1000","30450420000","원(KRW)","이현덕","052-233-5511","울산 동구 동부동 194"
"004090","한국석유","KOSPI",,,"032309","기타 비금속 광물제품 제조업","12",,"12694120","500","6347060000","원(KRW)","강승모,김득보(각자 대표이사)","02-799-3114","서울특별시 용산구  이촌로 166 "
"002200","한국수출포장","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"40000000","500","20000000000","원(KRW)","대표이사 회장 허용삼
대표이사 사장 허정훈(각자대표이사)","02-525-2981-9","서울특별시 서초구 서초중앙로 63 "
"002960","한국쉘석유","KOSPI",,,"031902","석유 정제품 제조업","12",,"1300000","5000","7000000000","원(KRW)","라머스 예룬 피터","051-620-5133","부산광역시 남구  신선로 250 (용당동) "
"000240","한국앤컴퍼니","KOSPI",,,"116409","기타 금융업","12",,"94935240","500","47467620000","원(KRW)","조현범, 안종선(각자 대표이사)","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"123890","한국자산신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"123977752","500","61988876000","원(KRW)","김규철","02-2112-6300","서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워) "
"015760","한국전력","KOSPI",,,"043501","전기업","12",,"641964077","5000","3209820385000","원(KRW)","김동철","061-345-3114","전라남도 나주시 전력로 55 -"
"006200","한국전자홀딩스","KOSPI",,,"116409","기타 금융업","12",,"46803136","500","23401568000","원(KRW)","박 명 덕","02-3497-5535","서울특별시 서초구  마방로10길 5 "
"027970","한국제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"190178237","1000","190178237000","원(KRW)","안재호","02-2056-8800","울산광역시 울주군 온산읍 원산로 40 한국제지 온산공장"
"023350","한국종합기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10950000","500","5475000000","원(KRW)","김치헌","02-2049-2517","경기도 하남시 덕풍동로 111-21 (덕풍동)"
"025890","한국주강","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"11309259","500","5654629500","원(KRW)","하만규","055-585-7251","경상남도 함안군 법수면 장백로 585 - "
"000970","한국주철관","KOSPI",,,"032401","1차 철강 제조업","12",,"22800500","500","12000000000","원(KRW)","김태형, 이창훈, 김영훈 (각자대표제)","051-291-5481-5","부산광역시 사하구  을숙도대로 525 "
"104700","한국철강","KOSPI",,,"032401","1차 철강 제조업","12",,"42450000","1000","46050000000","원(KRW)","문종인, 이수하 (각자대표)","055-260-0500","경상남도 창원시 성산구  공단로103번길 12 한국철강(주) "
"017960","한국카본","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"51908452","500","25954226000","원(KRW)","조문수, 이명화 공동대표이사","055-350-8888","경상남도 밀양시 부북면 춘화로 85 "
"161890","한국콜마","KOSPI",,,"032004","기타 화학제품 제조업","12",,"23605077","500","11802538500","원(KRW)","최현규","02-3459-5952","세종특별자치시  전의면 덕고개길 12-11 "
"161390","한국타이어앤테크놀로지","KOSPI",,,"032201","고무제품 제조업","12",,"123875069","500","61937534500","원(KRW)","이수일","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"034830","한국토지신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"252489230","1000","252489230000","원(KRW)","최윤성, 김정선","0234511181","서울특별시 강남구 테헤란로 137 코레이트타워 "
"007280","한국특강","KOSPI",,,"032401","1차 철강 제조업","12",,"60813311","500","30406655500","원(KRW)","박성우","051-323-2611","경상남도 함안군 칠서면 공단동길 98 -"
"168490","한국패러랠","KOSPI",,,"116402","신탁업 및 집합투자업","03",,"80020000","무액면","400100000000","원(KRW)","한국투자리얼에셋운용","02-2180-0466","서울특별시 영등포구 국제금융로2길 28 18층(여의도동)"
"047810","한국항공우주","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"97475107","5000","487375535000","원(KRW)","강구영","055-851-1000","경상남도 사천시  사남면 공단1로 78 한국항공우주산업 "
"123690","한국화장품","KOSPI",,,"074604","생활용품 도매업","12",,"16068000","500","8034000000","원(KRW)","이용준","02-724-3281","서울특별시 종로구 청계천로 35 "
"003350","한국화장품제조","KOSPI",,,"032004","기타 화학제품 제조업","12",,"4532000","500","2266000000","원(KRW)","이용준","02-724-3710","서울특별시 종로구 청계천로 35 "
"011500","한농화성","KOSPI",,,"032004","기타 화학제품 제조업","12",,"15637042","500","7818521000","원(KRW)","김응상, 경상호 (각자대표)","063-462-2455","전라북도 군산시  외항1길 24 (소룡동,0)"
"002390","한독","KOSPI",,,"032102","의약품 제조업","12",,"13763533","500","6881766500","원(KRW)","김영진, 백진기","02-527-5114","서울특별시 강남구  테헤란로 132 "
"053690","한미글로벌","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10957550","500","5478775000","원(KRW)","윤요현, 박서영","02-3429-6300","서울특별시 강남구 테헤란로87길 36 도심공항타워 층"
"042700","한미반도체","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"96993634","100","12716420500","원(KRW)","곽동신","032-571-9100","인천광역시 서구 가좌로30번길 14 "
"008930","한미사이언스","KOSPI",,,"116409","기타 금융업","12",,"68391550","500","34978470000","원(KRW)","임종훈(단독 대표이사)","02-410-9114","경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단"
"128940","한미약품","KOSPI",,,"032102","의약품 제조업","12",,"12810991","2500","32027477500","원(KRW)","박재현","02-410-9114","경기도 화성시  팔탄면 무하로 214 "
"009240","한샘","KOSPI",,,"074604","생활용품 도매업","12",,"23533928","1000","23533928000","원(KRW)","김유진(대표집행임원)","02-6470-4680","경기도 안산시 단원구 번영2로 144 "
"020000","한섬","KOSPI",,,"031401","봉제의복 제조업","12",,"23398500","500","12315000000","원(KRW)","김민덕","02-3416-2000","서울특별시 강남구  도산대로 523 한섬빌딩"
"003680","한성기업","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"6209515","5000","31047575000","원(KRW)","임우근,임준호(각자대표)","051-410-7100","부산광역시 영도구  태종로 63 "
"105630","한세실업","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김익환, 김경","02-3779-0779","서울특별시 영등포구 은행로 29 정우빌딩 "
"069640","한세엠케이","KOSPI",,,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"30106502","500","15053251000","원(KRW)","김지원, 임동환(각자 대표이사)","02-2142-5000","서울특별시 강남구  논현로 633 "
"016450","한세예스24홀딩스","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김동녕, 김석환(각자 대표이사)","02-3779-0800","서울특별시 영등포구 은행로 30 중소기업중앙회 6층 "
"010420","한솔PNS","KOSPI",,,"074607","기타 전문 도매업","12",,"20493012","500","10246506000","원(KRW)","고정한, 김형준(각자대표)","02-772-5100","서울특별시 중구 퇴계로 213 일흥빌딩 5층 "
"009180","한솔로지스틱스","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"28057025","500","14630741000","원(KRW)","황규호","02-3287-7400","서울특별시 중구 을지로 100 파인애비뉴 B동 22층 "
"213500","한솔제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"23800576","5000","119002880000","원(KRW)","한철규","02-3287-6040","서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) "
"014680","한솔케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11335195","5000","56675975000","원(KRW)","박원환","02-2152-2326","서울특별시 강남구 테헤란로 513K Tower 7F / 8F "
"004710","한솔테크닉스","KOSPI",,,"032602","전자부품 제조업","12",,"32109878","5000","160549390000","원(KRW)","유경준","02-3287-7903","서울특별시 중구 을지로 100 "
"004150","한솔홀딩스","KOSPI",,,"116409","기타 금융업","12",,"42008577","1000","42008577000","원(KRW)","이명길","02-3287-6875","서울특별시 중구 을지로 100 파인애비뉴 B동 24층 "
"025750","한솔홈데코","KOSPI",,,"031601","제재 및 목재 가공업","12",,"80565149","1000","83765149000","원(KRW)","김경록","02-3284-3881","서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 "
"004960","한신공영","KOSPI",,,"064101","건물 건설업","12",,"11570702","5000","57853510000","원(KRW)","최문규,전재식(각자 대표이사)","02-3393-3114","경기도 용인시 처인구  백암면 덕평로 82 "
"011700","한신기계","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"32446151","500","16223075500","원(KRW)","최영민","031-491-3911","경기도 안산시 단원구  해봉로330번길 23 신길동"
"001750","한양증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"12728534","5000","66267670000","원(KRW)","임재택","02-3770-5000","서울 영등포구 여의도동 34-11"
"018880","한온시스템","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"533800000","100","53380000000","원(KRW)","공동대표집행임원 2인
- 너달 쿠추카야
- 나가수브라모니 라마찬드란","042-930-6114","대전광역시 대덕구  신일서로 95 "
"009420","한올바이오파마","KOSPI",,,"032102","의약품 제조업","12",,"52240638","500","26120319000","원(KRW)","정승원,박수진(공동대표이사)","042-932-5997","대전광역시 대덕구  상서당1길 43  "
"014130","한익스프레스","KOSPI",,,"084903","도로 화물 운송업","12",,"12000000","500","6000000000","원(KRW)","유인철, 이석환 (각자대표)","02-3400-5474","경기도 화성시 양감면 초록로 103 (주)한익스프레스"
"300720","한일시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"69261540","500","34630770000","원(KRW)","전근식","02-531-7000","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"002220","한일철강","KOSPI",,,"032401","1차 철강 제조업","12",,"26697460","500","13348730000","원(KRW)","엄정헌","02-2267-6161","서울특별시 중구  퇴계로27길 28 (한영빌딩 9층)"
"006390","한일현대시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"19327672","5000","96638360000","원(KRW)","전근식","02-520-2114","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"003300","한일홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"30832884","1000","33359554000","원(KRW)","허기호, 박지훈","02-550-7901","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"051600","한전KPS","KOSPI",,,"064203","전기 및 통신 공사업","12",,"45000000","200","9000000000","원(KRW)","김홍연","061-345-2000","전라남도 나주시 문화로 211 -"
"052690","한전기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"38220000","200","7644000000","원(KRW)","김성암","054-421-3114","경상북도 김천시 혁신로 269 (율곡동)"
"130660","한전산업","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"32600000","500","16300000000","원(KRW)","함흥규","02-2250-2700","서울특별시 중구  서소문로 115 한산빌딩 "
"002320","한진","KOSPI",,,"084903","도로 화물 운송업","12",,"14947628","5000","74738140000","원(KRW)","노삼석","02-728-5114","서울특별시 중구 남대문로 63 한진빌딩 "
"003480","한진중공업홀딩스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"29529812","5000","155149060000","원(KRW)","조남호, 조원국","02-2049-2395","경기도 남양주시 별내3로 391 관리동 1층"
"180640","한진칼","KOSPI",,,"116409","기타 금융업","12",,"66762279","2500","168247612500","원(KRW)","조원태, 류경표","02-726-6166","서울특별시 중구 서소문로 117 -"
